date,pollution,dew,temp,press,wnd_spd,snow,rain
2012-08-16 22:00:00,84.64990105570376,19,25.0,1010.0,37.99,0,0
2012-08-16 23:00:00,82.91687409695032,19,25.0,1010.0,42.91,0,0
2012-08-17 00:00:00,74.80688505922939,18,24.0,1010.0,46.04,0,0
2012-08-17 01:00:00,73.78167764818517,18,24.0,1009.0,49.17,0,0
2012-08-17 02:00:00,71.62885278008322,19,23.0,1009.0,50.96,0,0
2012-08-17 03:00:00,85.35285866760228,20,22.0,1009.0,54.09,0,0
2012-08-17 04:00:00,82.54850404904975,20,22.0,1009.0,58.11,0,0
2012-08-17 05:00:00,100.28445543471081,20,22.0,1009.0,59.9,0,0
2012-08-17 06:00:00,111.19141160094955,20,22.0,1009.0,61.69,0,0
2012-08-17 07:00:00,113.66522023118301,21,23.0,1009.0,0.89,0,0
2012-08-17 08:00:00,115.41244077397829,21,23.0,1009.0,1.79,0,0
2012-08-17 09:00:00,120.28307411859896,22,24.0,1009.0,3.58,0,0
2012-08-17 10:00:00,132.61542365190905,22,25.0,1009.0,5.37,0,0
2012-08-17 11:00:00,131.73567461302085,23,27.0,1008.0,8.5,0,0
2012-08-17 12:00:00,130.98616080292143,23,27.0,1008.0,10.29,0,0
2012-08-17 13:00:00,123.9947891451126,23,27.0,1008.0,12.08,0,0
2012-08-17 14:00:00,104.9874011112853,23,29.0,1007.0,15.21,0,0
2012-08-17 15:00:00,-6.904571847096954,22,29.0,1006.0,20.13,0,0
2012-08-17 16:00:00,156.600559590469,22,28.0,1006.0,24.15,0,0
2012-08-17 17:00:00,133.69493718158728,21,28.0,1006.0,29.07,0,0
2012-08-17 18:00:00,132.80599710767333,22,27.0,1006.0,33.09,0,0
2012-08-17 19:00:00,145.84019487867548,22,26.0,1006.0,37.11,0,0
2012-08-17 20:00:00,128.81201538148727,22,26.0,1006.0,41.13,0,0
2012-08-17 21:00:00,129.51593401511133,22,26.0,1007.0,45.15,0,0
2012-08-17 22:00:00,151.40378144093316,22,26.0,1007.0,48.28,0,0
2012-08-17 23:00:00,164.46691811706597,22,25.0,1007.0,51.41,0,0
2012-08-18 00:00:00,180.01731739030987,22,25.0,1007.0,55.43,0,1
2012-08-18 01:00:00,160.28845808903577,23,24.0,1006.0,58.56,0,2
2012-08-18 02:00:00,174.32213457525262,23,24.0,1007.0,62.58,0,3
2012-08-18 03:00:00,167.72915493812081,23,24.0,1007.0,64.37,0,4
2012-08-18 04:00:00,157.07520216131346,23,23.0,1006.0,66.16,0,0
2012-08-18 05:00:00,126.57230849636987,22,23.0,1007.0,67.95,0,0
2012-08-18 06:00:00,123.00750489042578,22,23.0,1007.0,69.74,0,0
2012-08-18 07:00:00,139.7006742485826,22,23.0,1007.0,71.53,0,0
2012-08-18 08:00:00,165.02476157480814,22,24.0,1007.0,73.32,0,0
2012-08-18 09:00:00,156.89361905595956,23,25.0,1007.0,75.11,0,0
2012-08-18 10:00:00,164.9265259812538,23,26.0,1007.0,0.89,0,0
2012-08-18 11:00:00,-27.619056889087066,23,26.0,1007.0,1.78,0,0
2012-08-18 12:00:00,26.236217259992028,23,27.0,1006.0,1.79,0,0
2012-08-18 13:00:00,26.29766421773331,23,27.0,1006.0,3.58,0,0
2012-08-18 14:00:00,26.306292559924493,23,27.0,1006.0,5.37,0,0
2012-08-18 15:00:00,26.314920902115677,23,26.0,1006.0,7.16,0,1
2012-08-18 16:00:00,26.447673330435272,24,26.0,1006.0,0.89,0,2
2012-08-18 17:00:00,26.56585270048308,24,25.0,1006.0,1.79,0,3
2012-08-18 18:00:00,26.694315059221577,22,24.0,1005.0,1.79,0,0
2012-08-18 19:00:00,26.096014788691672,23,23.0,1005.0,0.89,0,0
2012-08-18 20:00:00,25.956775365417386,22,23.0,1006.0,1.78,0,0
2012-08-18 21:00:00,26.034567830950387,22,23.0,1007.0,0.89,0,0
2012-08-18 22:00:00,26.04846887354064,23,23.0,1007.0,1.78,0,0
2012-08-18 23:00:00,25.99744765934116,22,22.0,1007.0,0.89,0,0
2012-08-19 00:00:00,25.968879006657012,22,22.0,1007.0,3.13,0,0
2012-08-19 01:00:00,25.979676485153245,21,21.0,1006.0,4.92,0,0
2012-08-19 02:00:00,25.94583513207004,21,22.0,1007.0,1.79,0,0
2012-08-19 03:00:00,26.02852856304768,21,21.0,1007.0,0.89,0,0
2012-08-19 04:00:00,25.944600423553965,20,20.0,1007.0,0.89,0,0
2012-08-19 05:00:00,25.920321840450914,18,18.0,1007.0,0.89,0,0
2012-08-19 06:00:00,25.871764674244815,19,19.0,1008.0,0.89,0,0
2012-08-19 07:00:00,25.914234369519207,21,21.0,1008.0,2.68,0,0
2012-08-19 08:00:00,25.971419877916492,22,22.0,1008.0,0.89,0,0
2012-08-19 09:00:00,25.98707011882836,19,27.0,1008.0,3.13,0,0
2012-08-19 10:00:00,26.561750783084417,16,28.0,1008.0,7.15,0,0
2012-08-19 11:00:00,26.82665211896817,17,29.0,1008.0,8.94,0,0
2012-08-19 12:00:00,26.8595590442624,16,30.0,1007.0,1.79,0,0
2012-08-19 13:00:00,26.941803917019524,15,31.0,1006.0,4.92,0,0
2012-08-19 14:00:00,27.0736015035897,15,31.0,1006.0,1.79,0,0
2012-08-19 15:00:00,27.058513955512378,17,31.0,1005.0,1.79,0,0
2012-08-19 16:00:00,26.92970027577989,20,30.0,1005.0,5.81,0,0
2012-08-19 17:00:00,26.703554175212968,19,30.0,1005.0,9.83,0,0
2012-08-19 18:00:00,26.77824307665195,20,29.0,1004.0,12.96,0,0
2012-08-19 19:00:00,26.640238361893736,19,28.0,1004.0,16.09,0,0
2012-08-19 20:00:00,26.631047326868007,20,25.0,1005.0,17.88,0,0
2012-08-19 21:00:00,26.363785896799094,22,24.0,1005.0,19.67,0,0
2012-08-19 22:00:00,26.182201804545514,22,23.0,1006.0,20.56,0,0
2012-08-19 23:00:00,26.12509311941432,22,24.0,1006.0,22.35,0,0
2012-08-20 00:00:00,26.21331132848913,23,24.0,1006.0,24.14,0,0
2012-08-20 01:00:00,26.166628386899745,23,24.0,1005.0,25.93,0,0
2012-08-20 02:00:00,26.15706561691959,23,24.0,1005.0,29.06,0,0
2012-08-20 03:00:00,26.17215316499691,23,23.0,1005.0,30.85,0,0
2012-08-20 04:00:00,26.101191640304474,22,23.0,1005.0,32.64,0,0
2012-08-20 05:00:00,26.165131266276223,22,23.0,1005.0,0.89,0,0
2012-08-20 06:00:00,26.012086649197954,22,23.0,1005.0,1.79,0,0
2012-08-20 07:00:00,26.01642492180805,23,23.0,1005.0,3.58,0,0
2012-08-20 08:00:00,25.96974198021866,23,24.0,1006.0,5.37,0,0
2012-08-20 09:00:00,26.076151301464815,23,24.0,1006.0,3.13,0,0
2012-08-20 10:00:00,26.065353822968582,24,27.0,1006.0,1.79,0,0
2012-08-20 11:00:00,26.242352933952738,23,28.0,1006.0,0.89,0,0
2012-08-20 12:00:00,26.37291581200684,24,29.0,1005.0,1.79,0,0
2012-08-20 13:00:00,26.383341555548643,24,30.0,1005.0,0.89,0,0
2012-08-20 14:00:00,26.45859314982217,23,30.0,1004.0,1.79,0,0
2012-08-20 15:00:00,26.500051594041494,23,31.0,1004.0,0.89,0,0
2012-08-20 16:00:00,26.575303188315022,23,29.0,1004.0,1.78,0,0
2012-08-20 17:00:00,26.420413524128865,20,24.0,1005.0,1.79,0,1
2012-08-20 18:00:00,26.410351309264847,21,23.0,1006.0,0.89,0,0
2012-08-20 19:00:00,26.08558904514987,20,24.0,1006.0,3.13,0,0
2012-08-20 20:00:00,26.2312876743103,18,24.0,1008.0,6.26,0,0
2012-08-20 21:00:00,26.39338001429145,15,25.0,1008.0,11.18,0,0
2012-08-20 22:00:00,26.66261962278529,17,23.0,1009.0,3.13,0,0
2012-08-20 23:00:00,26.37220499528241,16,23.0,1009.0,6.26,0,0
2012-08-21 00:00:00,26.442603827140307,14,23.0,1010.0,11.18,0,0
2012-08-21 01:00:00,26.5951333971413,11,23.0,1010.0,14.31,0,0
2012-08-21 02:00:00,26.776154796560338,11,22.0,1011.0,17.44,0,0
2012-08-21 03:00:00,26.729843589925377,11,21.0,1012.0,20.57,0,0
2012-08-21 04:00:00,26.68353238329042,12,20.0,1012.0,22.36,0,0
2012-08-21 05:00:00,26.557259574817405,11,18.0,1012.0,25.49,0,0
2012-08-21 06:00:00,26.468478672908052,10,19.0,1013.0,28.62,0,0
2012-08-21 07:00:00,26.636658483820913,13,22.0,1014.0,30.41,0,0
2012-08-21 08:00:00,26.736313687492594,13,24.0,1014.0,33.54,0,0
2012-08-21 09:00:00,26.910580969337165,12,25.0,1015.0,37.56,0,0
2012-08-21 10:00:00,27.08305084983111,12,26.0,1015.0,3.13,0,0
2012-08-21 11:00:00,26.99667768786419,10,27.0,1015.0,6.26,0,0
2012-08-21 12:00:00,27.201977670386274,9,27.0,1014.0,10.28,0,0
2012-08-21 13:00:00,30.258475459653916,7,27.0,1014.0,3.13,0,0
2012-08-21 14:00:00,31.48435416548725,10,29.0,1013.0,4.92,0,0
2012-08-21 15:00:00,33.90118481393791,8,29.0,1013.0,8.05,0,0
2012-08-21 16:00:00,33.176616233584305,9,28.0,1013.0,9.84,0,0
2012-08-21 17:00:00,37.05034342511129,7,28.0,1012.0,3.13,0,0
2012-08-21 18:00:00,28.97672572005197,10,26.0,1012.0,8.05,0,0
2012-08-21 19:00:00,45.65931164919303,11,24.0,1013.0,11.18,0,0
2012-08-21 20:00:00,44.2267058119335,13,21.0,1013.0,12.97,0,0
2012-08-21 21:00:00,48.035663289920606,15,20.0,1014.0,14.76,0,0
2012-08-21 22:00:00,43.45513914985157,15,19.0,1014.0,0.89,0,0
2012-08-21 23:00:00,48.158970377735585,15,19.0,1014.0,1.78,0,0
2012-08-22 00:00:00,54.02955551932725,15,17.0,1015.0,1.79,0,0
2012-08-22 01:00:00,57.904631476778846,15,16.0,1015.0,3.13,0,0
2012-08-22 02:00:00,38.130943423797206,14,16.0,1015.0,0.89,0,0
2012-08-22 03:00:00,29.277129405033996,13,15.0,1016.0,1.79,0,0
2012-08-22 04:00:00,32.243347454675394,12,15.0,1016.0,3.58,0,0
2012-08-22 05:00:00,36.5907133126445,12,15.0,1017.0,1.79,0,0
2012-08-22 06:00:00,37.46657115463523,12,14.0,1018.0,3.13,0,0
2012-08-22 07:00:00,42.84477914181437,11,19.0,1018.0,7.15,0,0
2012-08-22 08:00:00,41.61685998568733,8,23.0,1018.0,10.28,0,0
2012-08-22 09:00:00,34.11624085264086,7,24.0,1018.0,0.89,0,0
2012-08-22 10:00:00,36.47328921505195,5,25.0,1018.0,1.78,0,0
2012-08-22 11:00:00,32.6677917190778,5,26.0,1018.0,2.67,0,0
2012-08-22 12:00:00,30.885376583531944,3,27.0,1017.0,3.56,0,0
2012-08-22 13:00:00,33.91196667137853,1,27.0,1016.0,1.79,0,0
2012-08-22 14:00:00,36.42901372664044,4,28.0,1015.0,3.13,0,0
2012-08-22 15:00:00,41.48065913990507,3,28.0,1015.0,6.26,0,0
2012-08-22 16:00:00,44.85050057977882,2,28.0,1014.0,11.18,0,0
2012-08-22 17:00:00,45.494205481669766,5,27.0,1014.0,15.2,0,0
2012-08-22 18:00:00,42.701206917108124,6,26.0,1013.0,19.22,0,0
2012-08-22 19:00:00,44.13434473592572,7,24.0,1014.0,23.24,0,0
2012-08-22 20:00:00,37.6739962162103,10,22.0,1015.0,26.37,0,0
2012-08-22 21:00:00,51.08271868333414,13,20.0,1015.0,28.16,0,0
2012-08-22 22:00:00,53.365118656448075,15,19.0,1016.0,0.89,0,0
2012-08-22 23:00:00,52.3610902821047,13,18.0,1016.0,1.79,0,0
2012-08-23 00:00:00,56.11303502339495,13,17.0,1016.0,3.58,0,0
2012-08-23 01:00:00,61.90836857071308,13,17.0,1016.0,5.37,0,0
2012-08-23 02:00:00,75.93301328892275,14,16.0,1016.0,7.16,0,0
2012-08-23 03:00:00,75.27192076849202,13,16.0,1016.0,0.89,0,0
2012-08-23 04:00:00,88.16330382509952,13,17.0,1015.0,1.79,0,0
2012-08-23 05:00:00,90.26107360445889,12,14.0,1015.0,1.79,0,0
2012-08-23 06:00:00,83.37705789560444,13,15.0,1016.0,0.89,0,0
2012-08-23 07:00:00,86.83232047825553,14,17.0,1016.0,1.78,0,0
2012-08-23 08:00:00,93.37362653382857,14,19.0,1016.0,2.67,0,0
2012-08-23 09:00:00,98.5531127131954,15,21.0,1016.0,1.79,0,0
2012-08-23 10:00:00,98.66875567264849,15,24.0,1016.0,0.89,0,0
2012-08-23 11:00:00,103.33633453669455,16,26.0,1015.0,1.78,0,0
2012-08-23 12:00:00,107.00917078410419,15,27.0,1015.0,3.13,0,0
2012-08-23 13:00:00,92.73344818369672,16,28.0,1014.0,1.79,0,0
2012-08-23 14:00:00,87.41761746470794,17,29.0,1013.0,3.13,0,0
2012-08-23 15:00:00,71.98100022950202,15,29.0,1013.0,7.15,0,0
2012-08-23 16:00:00,72.21267259067402,16,29.0,1012.0,12.07,0,0
2012-08-23 17:00:00,85.5800172449774,15,29.0,1012.0,16.09,0,0
2012-08-23 18:00:00,81.25359136244809,16,27.0,1012.0,21.01,0,0
2012-08-23 19:00:00,74.34624246716614,15,26.0,1013.0,25.93,0,0
2012-08-23 20:00:00,72.34785451048444,16,24.0,1013.0,27.72,0,0
2012-08-23 21:00:00,74.27569676311724,17,23.0,1014.0,29.51,0,0
2012-08-23 22:00:00,69.88418883481822,16,21.0,1014.0,31.3,0,0
2012-08-23 23:00:00,71.92265365501214,17,20.0,1014.0,0.89,0,0
2012-08-24 00:00:00,74.35774086115848,17,20.0,1014.0,0.89,0,0
2012-08-24 01:00:00,78.50746216516639,17,19.0,1014.0,2.68,0,0
2012-08-24 02:00:00,79.01936948048717,17,18.0,1014.0,0.89,0,0
2012-08-24 03:00:00,86.36429880741764,17,18.0,1013.0,1.78,0,0
2012-08-24 04:00:00,91.08298790884854,17,18.0,1014.0,2.67,0,0
2012-08-24 05:00:00,102.12148546661945,16,17.0,1014.0,0.89,0,0
2012-08-24 06:00:00,107.40408572838858,17,17.0,1014.0,1.78,0,0
2012-08-24 07:00:00,104.80222842621288,18,19.0,1015.0,2.67,0,0
2012-08-24 08:00:00,118.92857805795198,18,21.0,1015.0,0.89,0,0
2012-08-24 09:00:00,134.11121040459403,18,23.0,1015.0,1.78,0,0
2012-08-24 10:00:00,141.88958179999256,18,25.0,1015.0,2.67,0,0
2012-08-24 11:00:00,107.36851058737525,16,27.0,1015.0,4.46,0,0
2012-08-24 12:00:00,56.43315442281292,11,29.0,1014.0,4.02,0,0
2012-08-24 13:00:00,74.8541524498771,11,29.0,1013.0,8.04,0,0
2012-08-24 14:00:00,70.57191272336682,10,30.0,1013.0,12.06,0,0
2012-08-24 15:00:00,68.85989641967886,10,30.0,1012.0,15.19,0,0
2012-08-24 16:00:00,62.70707155157692,11,29.0,1012.0,19.21,0,0
2012-08-24 17:00:00,68.57553164255265,11,29.0,1012.0,23.23,0,0
2012-08-24 18:00:00,61.46120433222163,12,27.0,1012.0,27.25,0,0
2012-08-24 19:00:00,71.96664832431637,13,25.0,1012.0,29.04,0,0
2012-08-24 20:00:00,81.20994956098352,14,22.0,1012.0,30.83,0,0
2012-08-24 21:00:00,86.52338223477497,16,21.0,1013.0,0.89,0,0
2012-08-24 22:00:00,87.65620495569624,17,20.0,1013.0,1.79,0,0
2012-08-24 23:00:00,105.3919371496527,16,20.0,1013.0,4.92,0,0
2012-08-25 00:00:00,87.0772375735608,16,21.0,1013.0,8.05,0,0
2012-08-25 01:00:00,104.8564560044874,16,20.0,1013.0,9.84,0,0
2012-08-25 02:00:00,100.81752723183195,16,19.0,1013.0,11.63,0,0
2012-08-25 03:00:00,98.74656570713951,16,18.0,1013.0,13.42,0,0
2012-08-25 04:00:00,105.24245664644178,16,18.0,1013.0,15.21,0,0
2012-08-25 05:00:00,112.5505275966488,16,17.0,1013.0,0.89,0,0
2012-08-25 06:00:00,135.8510749042595,16,17.0,1013.0,0.89,0,0
2012-08-25 07:00:00,128.4819928723282,17,19.0,1013.0,0.89,0,0
2012-08-25 08:00:00,134.58586132231488,17,21.0,1013.0,1.78,0,0
2012-08-25 09:00:00,130.04877373367904,18,23.0,1013.0,2.67,0,0
2012-08-25 10:00:00,139.0072109492389,18,25.0,1013.0,3.56,0,0
2012-08-25 11:00:00,133.90327089660838,17,27.0,1013.0,4.45,0,0
2012-08-25 12:00:00,132.97233067972937,17,27.0,1012.0,1.79,0,0
2012-08-25 13:00:00,110.50817002583845,17,28.0,1012.0,1.79,0,0
2012-08-25 14:00:00,119.10656322866132,15,29.0,1011.0,4.02,0,0
2012-08-25 15:00:00,110.72248136240725,14,29.0,1011.0,7.15,0,0
2012-08-25 16:00:00,111.060290050244,15,29.0,1010.0,11.17,0,0
2012-08-25 17:00:00,110.57301773594521,16,28.0,1010.0,15.19,0,0
2012-08-25 18:00:00,116.7409204349368,16,27.0,1010.0,18.32,0,0
2012-08-25 19:00:00,122.97586072414634,17,25.0,1010.0,21.45,0,0
2012-08-25 20:00:00,116.50904739869699,17,24.0,1011.0,23.24,0,0
2012-08-25 21:00:00,111.58998191416532,17,24.0,1011.0,25.03,0,0
2012-08-25 22:00:00,105.29916764834066,17,23.0,1011.0,26.82,0,0
2012-08-25 23:00:00,108.49561597962709,19,22.0,1011.0,27.71,0,0
2012-08-26 00:00:00,114.02626738276605,18,21.0,1011.0,28.6,0,0
2012-08-26 01:00:00,125.30572147725994,18,20.0,1011.0,0.89,0,0
2012-08-26 02:00:00,128.4080200010488,18,21.0,1011.0,1.79,0,0
2012-08-26 03:00:00,137.507964516561,18,20.0,1011.0,0.89,0,0
2012-08-26 04:00:00,161.3063478250964,18,20.0,1011.0,1.78,0,0
2012-08-26 05:00:00,149.65812963074882,18,20.0,1011.0,2.67,0,0
2012-08-26 06:00:00,156.79612462831932,18,19.0,1011.0,3.56,0,0
2012-08-26 07:00:00,160.02026743903266,18,20.0,1012.0,4.45,0,0
2012-08-26 08:00:00,153.7052073276819,19,23.0,1012.0,1.79,0,0
2012-08-26 09:00:00,144.29297479882473,19,25.0,1012.0,1.79,0,0
2012-08-26 10:00:00,131.5698430845629,18,26.0,1011.0,3.58,0,0
2012-08-26 11:00:00,141.23000117720466,18,26.0,1011.0,5.37,0,0
2012-08-26 12:00:00,141.82149835940908,19,29.0,1011.0,8.5,0,0
2012-08-26 13:00:00,142.45319176036196,17,29.0,1010.0,12.52,0,0
2012-08-26 14:00:00,140.28157460141284,18,29.0,1009.0,16.54,0,0
2012-08-26 15:00:00,127.79430228711404,17,29.0,1009.0,19.67,0,0
2012-08-26 16:00:00,130.5492421349376,19,29.0,1009.0,23.69,0,0
2012-08-26 17:00:00,141.7414234170322,19,29.0,1009.0,26.82,0,0
2012-08-26 18:00:00,148.6388224131386,19,27.0,1009.0,28.61,0,0
2012-08-26 19:00:00,151.65400870158896,19,26.0,1009.0,31.74,0,0
2012-08-26 20:00:00,126.88894899079853,20,26.0,1010.0,34.87,0,0
2012-08-26 21:00:00,124.38571970320584,20,25.0,1010.0,38.0,0,0
2012-08-26 22:00:00,120.87205347237575,20,25.0,1010.0,41.13,0,0
2012-08-26 23:00:00,116.58769841243722,21,24.0,1010.0,42.92,0,0
2012-08-27 00:00:00,115.16198299594836,21,24.0,1010.0,0.89,0,0
2012-08-27 01:00:00,92.8096643610491,22,24.0,1010.0,1.79,0,0
2012-08-27 02:00:00,90.27749468581787,22,24.0,1010.0,0.89,0,0
2012-08-27 03:00:00,92.823992501184,22,24.0,1010.0,1.79,0,1
2012-08-27 04:00:00,93.03204472680612,22,23.0,1010.0,3.58,0,2
2012-08-27 05:00:00,71.16479715512571,22,23.0,1010.0,0.89,0,3
2012-08-27 06:00:00,80.59092159727834,22,23.0,1010.0,1.78,0,0
2012-08-27 07:00:00,86.13379111183127,22,23.0,1010.0,1.79,0,0
2012-08-27 08:00:00,83.14985569087877,22,23.0,1010.0,3.58,0,0
2012-08-27 09:00:00,76.4419102650673,22,24.0,1010.0,5.37,0,0
2012-08-27 10:00:00,61.51411209812362,22,25.0,1010.0,0.89,0,0
2012-08-27 11:00:00,58.39035295196986,22,26.0,1010.0,1.79,0,0
2012-08-27 12:00:00,58.741690947442436,21,28.0,1009.0,3.58,0,0
2012-08-27 13:00:00,60.51347165900482,21,28.0,1009.0,5.37,0,0
2012-08-27 14:00:00,61.23867376919864,22,29.0,1009.0,7.16,0,0
2012-08-27 15:00:00,56.988154462495515,22,29.0,1008.0,10.29,0,0
2012-08-27 16:00:00,76.11875582639092,21,29.0,1008.0,13.42,0,0
2012-08-27 17:00:00,68.08748248229638,21,28.0,1008.0,16.55,0,0
2012-08-27 18:00:00,65.87325885948215,22,27.0,1008.0,20.57,0,0
2012-08-27 19:00:00,66.60801402246845,21,25.0,1008.0,22.36,0,0
2012-08-27 20:00:00,53.51277391467296,22,25.0,1009.0,25.49,0,0
2012-08-27 21:00:00,63.1752823071067,22,24.0,1009.0,27.28,0,0
2012-08-27 22:00:00,66.40376339043011,22,24.0,1009.0,29.07,0,0
2012-08-27 23:00:00,65.99526057263452,22,24.0,1008.0,30.86,0,0
2012-08-28 00:00:00,78.70227157065699,22,24.0,1008.0,32.65,0,0
2012-08-28 01:00:00,71.02635889688253,22,23.0,1008.0,0.89,0,0
2012-08-28 02:00:00,75.92738113788107,22,23.0,1007.0,1.78,0,0
2012-08-28 03:00:00,78.7797751673014,22,23.0,1007.0,1.79,0,0
2012-08-28 04:00:00,85.64611844234096,22,22.0,1006.0,0.45,0,0
2012-08-28 05:00:00,86.27446840142099,21,21.0,1006.0,0.89,0,0
2012-08-28 06:00:00,85.40203205560191,22,22.0,1006.0,1.79,0,0
2012-08-28 07:00:00,85.43064891131506,22,22.0,1006.0,3.58,0,0
2012-08-28 08:00:00,94.43927725350623,22,24.0,1006.0,0.89,0,0
2012-08-28 09:00:00,83.03465428449599,22,26.0,1005.0,3.13,0,0
2012-08-28 10:00:00,78.73727647256435,22,28.0,1004.0,1.79,0,0
2012-08-28 11:00:00,92.85578951225561,21,29.0,1003.0,0.89,0,0
2012-08-28 12:00:00,81.56704649417009,21,31.0,1002.0,1.79,0,0
2012-08-28 13:00:00,81.97978324435493,21,32.0,1001.0,1.79,0,0
2012-08-28 14:00:00,68.60803446306194,19,33.0,1000.0,2.68,0,0
2012-08-28 15:00:00,65.75231310287947,20,33.0,999.0,1.79,0,0
2012-08-28 16:00:00,65.65850426132796,19,33.0,999.0,1.79,0,0
2012-08-28 17:00:00,67.28066800910325,17,34.0,998.0,3.13,0,0
2012-08-28 18:00:00,86.17572230526545,19,32.0,998.0,3.13,0,0
2012-08-28 19:00:00,110.52082159598727,21,31.0,998.0,7.15,0,0
2012-08-28 20:00:00,111.84719981928018,22,28.0,999.0,8.94,0,0
2012-08-28 21:00:00,111.74567606923767,23,26.0,1000.0,0.89,0,0
2012-08-28 22:00:00,120.6602940295233,23,25.0,1000.0,1.78,0,0
2012-08-28 23:00:00,134.7507319122472,23,25.0,1000.0,3.13,0,0
2012-08-29 00:00:00,138.93899337720725,23,26.0,1000.0,6.26,0,0
2012-08-29 01:00:00,139.482834704192,23,24.0,1001.0,0.89,0,0
2012-08-29 02:00:00,142.46568236003043,23,24.0,1001.0,0.89,0,0
2012-08-29 03:00:00,123.33197743204101,22,23.0,1002.0,1.79,0,0
2012-08-29 04:00:00,138.43190040967184,22,23.0,1002.0,3.58,0,0
2012-08-29 05:00:00,131.60626643188945,21,23.0,1003.0,5.37,0,0
2012-08-29 06:00:00,98.82210209802197,21,22.0,1004.0,7.16,0,0
2012-08-29 07:00:00,57.40582357341105,22,23.0,1004.0,10.29,0,0
2012-08-29 08:00:00,68.89992753645667,21,27.0,1005.0,14.31,0,0
2012-08-29 09:00:00,51.161445713593565,20,30.0,1006.0,19.23,0,0
2012-08-29 10:00:00,55.88253200841466,18,31.0,1006.0,3.13,0,0
2012-08-29 11:00:00,50.27856379816512,17,33.0,1006.0,4.02,0,0
2012-08-29 12:00:00,46.197902277278175,17,34.0,1006.0,8.04,0,0
2012-08-29 13:00:00,44.99742715380436,15,34.0,1005.0,4.02,0,0
2012-08-29 14:00:00,48.92075968752782,16,35.0,1005.0,7.15,0,0
2012-08-29 15:00:00,43.10984712271612,17,35.0,1005.0,3.13,0,0
2012-08-29 16:00:00,58.452289381263924,21,33.0,1005.0,6.26,0,0
2012-08-29 17:00:00,79.11898481248869,23,31.0,1005.0,10.28,0,0
2012-08-29 18:00:00,123.78290432888478,23,31.0,1005.0,13.41,0,0
2012-08-29 19:00:00,117.05982781309949,24,29.0,1006.0,15.2,0,0
2012-08-29 20:00:00,151.60474639393533,24,28.0,1007.0,0.89,0,0
2012-08-29 21:00:00,155.9875985208203,23,27.0,1008.0,1.78,0,0
2012-08-29 22:00:00,181.73440763950936,23,27.0,1008.0,1.79,0,0
2012-08-29 23:00:00,197.2316688826176,22,26.0,1009.0,4.92,0,0
2012-08-30 00:00:00,206.43843939182665,22,25.0,1009.0,5.81,0,0
2012-08-30 01:00:00,216.82831988256638,22,24.0,1009.0,1.79,0,0
2012-08-30 02:00:00,220.47795891806396,22,24.0,1009.0,0.89,0,0
2012-08-30 03:00:00,216.206210789475,22,24.0,1009.0,0.89,0,0
2012-08-30 04:00:00,231.77306325346973,22,23.0,1009.0,0.89,0,0
2012-08-30 05:00:00,232.44207990662574,22,23.0,1009.0,0.89,0,0
2012-08-30 06:00:00,246.02494874663893,22,23.0,1009.0,0.89,0,0
2012-08-30 07:00:00,242.77355526667856,22,25.0,1010.0,1.78,0,0
2012-08-30 08:00:00,217.6717899502009,23,26.0,1010.0,0.89,0,0
2012-08-30 09:00:00,199.77743426365677,22,28.0,1010.0,1.78,0,0
2012-08-30 10:00:00,197.08187115071965,23,29.0,1010.0,2.67,0,0
2012-08-30 11:00:00,188.94470212337737,23,30.0,1010.0,3.56,0,0
2012-08-30 12:00:00,193.14627061181304,24,31.0,1009.0,1.79,0,0
2012-08-30 13:00:00,199.8603999146142,23,32.0,1008.0,3.58,0,0
2012-08-30 14:00:00,192.00175467131672,23,33.0,1008.0,6.71,0,0
2012-08-30 15:00:00,157.79698947826182,22,33.0,1007.0,10.73,0,0
2012-08-30 16:00:00,166.05683161943438,21,33.0,1008.0,14.75,0,0
2012-08-30 17:00:00,141.7165640970394,22,32.0,1008.0,18.77,0,0
2012-08-30 18:00:00,154.68669636396757,22,31.0,1008.0,20.56,0,0
2012-08-30 19:00:00,189.915177447291,23,29.0,1008.0,22.35,0,0
2012-08-30 20:00:00,190.2225441880321,23,27.0,1009.0,0.89,0,0
2012-08-30 21:00:00,191.86042331422905,23,27.0,1009.0,0.89,0,0
2012-08-30 22:00:00,176.44329215424227,24,26.0,1009.0,1.78,0,0
2012-08-30 23:00:00,169.2806483211222,24,26.0,1009.0,2.67,0,0
2012-08-31 00:00:00,162.4026269426742,24,25.0,1010.0,3.56,0,0
2012-08-31 01:00:00,159.1797805775166,24,26.0,1010.0,5.35,0,0
2012-08-31 02:00:00,169.96855617857554,24,25.0,1010.0,7.14,0,0
2012-08-31 03:00:00,176.3467585659069,24,25.0,1010.0,8.93,0,0
2012-08-31 04:00:00,174.80455082012185,23,25.0,1010.0,10.72,0,0
2012-08-31 05:00:00,179.58506421409623,23,24.0,1010.0,12.51,0,0
2012-08-31 06:00:00,198.096971529417,23,24.0,1011.0,0.89,0,0
2012-08-31 07:00:00,200.390626081942,24,25.0,1011.0,0.89,0,0
2012-08-31 08:00:00,203.14749480906622,24,26.0,1011.0,1.79,0,0
2012-08-31 09:00:00,198.81429178857312,24,27.0,1011.0,3.58,0,0
2012-08-31 10:00:00,187.75278869364,24,29.0,1012.0,0.89,0,0
